farmer_id;market_id;transaction_date;amount;name;creation_date;title;category;worker_id;extra_info;market_type
300;168;2024-08-03;4421;Saunders-Marshall;2022-10-25;Address;product;;;Mercado de Flores
69;751;2025-01-18;1741;Goodman-Kirby;2022-12-31;If;identify;67.0;hair;Mercado de Fruta
404;721;2025-11-07;2682;Jordan, Kim and Bowman;2024-02-28;Among;begin;;;Mercado de Fruta
91;25;2020-01-25;3894;Lee-Osborne;2023-03-17;The;magazine;;;Mercado de Fruta
422;683;2022-02-01;4476;Wright, Dickerson and Mcdonald;2023-02-13;Set;half;162.0;management;Mercado de Legumes
254;555;2020-08-11;1118;Williams, Mcdonald and Schmidt;2025-08-24;Green;particularly;123.0;dream;Mercado de Flores
320;696;2025-07-24;3517;Perez, Long and Spencer;2025-10-29;Enough;light;;;Mercado de Flores
333;457;2024-07-26;1894;Robinson, Riddle and Reese;2024-10-16;Either;late;;;Mercado de Fruta
242;696;2024-07-09;1031;Bishop, Acosta and Obrien;2022-08-25;Enough;light;;;Mercado de Flores
62;253;2024-08-12;4708;Dean Group;2023-04-26;Concern;responsibility;;;Mercado de Fruta
184;802;2023-11-09;3821;Moore, Lopez and Santos;2021-12-10;Institution;among;;;Mercado de Fruta
459;260;2025-08-23;4684;Holland, Evans and Myers;2023-04-18;Military;chance;25.0;large;Mercado de Legumes
11;364;2023-09-09;3287;Serrano, Young and Nichols;2024-10-20;Find;learn;;;Mercado de Fruta
38;309;2023-10-18;1708;Moore LLC;2022-08-15;Social;shake;;;Mercado de Flores
438;850;2025-10-29;2516;Reed, Vega and Ho;2022-04-05;Just;market;42.0;seem;Mercado de Fruta
168;224;2020-02-04;1089;Martinez and Sons;2023-10-25;Rather;source;4.0;along;Mercado de Legumes
407;336;2024-08-23;3583;Ford, Spencer and Copeland;2021-10-25;Unit;list;;;Mercado de Flores
116;829;2021-12-26;1614;Williams, Anderson and Lopez;2025-02-13;Fall;outside;28.0;difference;Mercado de Fruta
98;423;2020-08-20;201;Riley, Dunn and Mccarty;2024-07-30;Politics;teacher;;;Mercado de Flores
390;847;2026-02-06;3751;Lawrence, Gardner and Harris;2023-03-17;Physical;else;;;Mercado de Fruta
419;887;2021-05-21;866;Johnson, Hamilton and Price;2023-10-29;Remember;friend;;;Mercado de Legumes
274;75;2024-05-06;3248;Sosa Group;2026-01-19;Relate;no;;;Mercado de Flores
266;644;2024-03-15;4999;Carney-Gomez;2023-01-17;Draw;remember;91.0;serious;Mercado de Legumes
443;717;2023-12-30;2132;Avila Group;2026-01-21;Year;mention;7.0;might;Mercado de Flores
443;717;2023-12-30;2132;Avila Group;2026-01-21;Year;mention;75.0;grow;Mercado de Flores
364;596;2023-08-22;4323;Boyd-Sexton;2024-06-11;Indicate;hear;;;Mercado de Legumes
489;171;2022-05-22;3413;Lee, Guerrero and Alexander;2026-01-14;Style;bill;;;Mercado de Flores
147;659;2021-03-04;456;Hess-Dickson;2022-09-18;Natural;friend;119.0;force;Mercado de Legumes
328;67;2020-05-22;4445;Lee, Figueroa and Silva;2023-01-06;Money;inside;;;Mercado de Fruta
235;929;2022-04-11;2661;Walker-Garcia;2025-06-30;Mrs;avoid;166.0;suffer;Mercado de Legumes
31;703;2024-03-10;406;Ball-Phillips;2025-10-21;Her;better;;;Mercado de Fruta
326;254;2024-12-15;179;Jackson Group;2024-02-03;They;pay;;;Mercado de Legumes
77;626;2025-06-16;3772;Carter PLC;2024-11-13;Energy;base;;;Mercado de Legumes
163;692;2020-01-19;4590;Rogers and Sons;2024-04-13;Fact;finally;;;Mercado de Legumes
267;92;2025-08-21;3925;Wagner Inc;2022-03-29;System;dark;;;Mercado de Legumes
210;805;2020-09-17;244;Clark Ltd;2024-07-20;Six;entire;19.0;perhaps;Mercado de Fruta
412;271;2021-06-30;1312;Young Ltd;2021-10-29;Chair;near;;;Mercado de Fruta
79;517;2020-03-04;2152;Lopez, Newton and Rivera;2021-03-22;Which;ago;;;Mercado de Fruta
151;678;2022-03-31;4290;Duncan PLC;2023-08-10;To;contain;;;Mercado de Flores
260;221;2024-06-18;168;Smith, Carter and Blake;2021-07-29;Little;ever;;;Mercado de Legumes
114;935;2022-11-26;830;Powers, Friedman and Atkinson;2025-12-03;Alone;science;;;Mercado de Legumes
263;706;2020-07-11;2790;Hicks, Peterson and Ayala;2022-05-20;Yourself;high;45.0;total;Mercado de Fruta
263;706;2020-07-11;2790;Hicks, Peterson and Ayala;2022-05-20;Yourself;high;53.0;ago;Mercado de Fruta
274;196;2026-02-04;4821;Sosa Group;2026-01-19;Soldier;whatever;;;Mercado de Fruta
241;698;2021-06-11;4066;Bates-Rivera;2022-09-06;Age;him;;;Mercado de Legumes
155;191;2023-11-08;775;Harris-Travis;2023-09-23;Before;middle;;;Mercado de Legumes
157;904;2021-10-26;2232;West Group;2021-06-12;Evening;cell;;;Mercado de Fruta
22;19;2024-04-08;4465;Hernandez, Cain and Dalton;2021-04-23;Social;message;158.0;outside;Mercado de Fruta
110;515;2022-11-09;4772;Price Inc;2025-10-27;Light;there;121.0;what;Mercado de Legumes
186;27;2023-04-16;2162;Glass LLC;2021-02-27;Republican;trouble;;;Mercado de Flores
387;503;2024-07-22;270;Smith Group;2022-08-12;Product;society;15.0;Mrs;Mercado de Legumes
387;503;2024-07-22;270;Smith Group;2022-08-12;Product;society;65.0;window;Mercado de Legumes
250;794;2023-07-02;502;Williams LLC;2024-05-24;Institution;glass;;;Mercado de Legumes
480;939;2023-09-12;2374;Jones-Chavez;2022-10-24;Herself;win;99.0;then;Mercado de Flores
480;939;2023-09-12;2374;Jones-Chavez;2022-10-24;Herself;win;131.0;religious;Mercado de Flores
251;690;2022-10-30;2009;Fernandez Inc;2021-07-16;Modern;strategy;59.0;western;Mercado de Flores
349;67;2025-06-28;1637;Wise-Perry;2021-04-04;Money;inside;;;Mercado de Fruta
184;556;2026-02-13;3001;Moore, Lopez and Santos;2021-12-10;Look;some;;;Mercado de Fruta
189;886;2020-07-03;2235;Clark LLC;2025-06-23;Compare;student;;;Mercado de Fruta
350;303;2020-04-16;3967;Medina-Johnson;2023-03-01;Either;whom;;;Mercado de Flores
89;192;2024-03-07;832;Johns, Wolf and Osborne;2023-07-02;Line;police;;;Mercado de Flores
419;835;2022-10-24;3395;Johnson, Hamilton and Price;2023-10-29;Worker;near;;;Mercado de Fruta
332;211;2020-10-04;2616;Dixon and Sons;2022-12-29;Across;prove;;;Mercado de Fruta
188;11;2024-07-28;3621;Davis, Cortez and Young;2022-03-06;Cover;real;133.0;assume;Mercado de Legumes
188;11;2024-07-28;3621;Davis, Cortez and Young;2022-03-06;Cover;real;135.0;support;Mercado de Legumes
265;631;2020-02-23;3602;Baker-Wheeler;2021-11-02;Product;audience;;;Mercado de Fruta
122;34;2023-12-02;1365;Scott-Bowers;2024-12-19;Party;speak;;;Mercado de Fruta
45;943;2023-06-07;3591;Carney-Walker;2023-06-05;Set;physical;;;Mercado de Fruta
139;233;2021-09-26;4711;Ramirez, Powell and Chen;2025-10-04;Evidence;four;81.0;majority;Mercado de Legumes
222;983;2020-05-24;1850;Fisher, Dawson and Saunders;2021-12-24;Realize;doctor;;;Mercado de Legumes
10;240;2022-03-10;2147;Woods, Taylor and Harrison;2024-07-08;Describe;attorney;;;Mercado de Flores
441;986;2024-03-30;2670;Mclaughlin, Hernandez and Fitzpatrick;2025-05-27;Need;player;;;Mercado de Legumes
94;512;2020-04-30;1834;Boyd, Mcdaniel and Marsh;2022-05-03;New;evening;16.0;thing;Mercado de Legumes
205;815;2022-10-17;1008;Turner-Cook;2023-12-03;Same;cultural;;;Mercado de Legumes
199;75;2023-03-26;4912;Hanson-Fleming;2025-09-15;Relate;no;;;Mercado de Flores
434;492;2024-10-26;2198;Reyes LLC;2023-06-10;Against;hold;;;Mercado de Flores
176;506;2025-01-29;4911;Schaefer-Brooks;2021-04-09;Game;forward;;;Mercado de Legumes
13;318;2020-01-28;3843;Conley, Snyder and Stone;2025-05-01;Expect;actually;100.0;each;Mercado de Flores
13;318;2020-01-28;3843;Conley, Snyder and Stone;2025-05-01;Expect;actually;198.0;themselves;Mercado de Flores
388;252;2023-10-30;2026;Gutierrez-Wright;2025-12-14;Despite;establish;;;Mercado de Flores
256;797;2024-06-29;452;Martinez and Sons;2022-09-09;Another;live;6.0;bar;Mercado de Legumes
400;411;2021-02-08;4049;Davis Group;2024-10-27;Establish;author;13.0;coach;Mercado de Flores
245;191;2025-12-22;185;Guzman-Cole;2024-11-20;Before;middle;56.0;design;Mercado de Legumes
211;853;2025-02-27;4427;Robinson LLC;2022-02-07;Light;politics;153.0;thus;Mercado de Fruta
50;661;2023-01-06;2249;Maldonado and Sons;2021-06-01;Line;friend;;;Mercado de Fruta
338;50;2024-04-17;605;Brown Ltd;2025-02-19;Up;foot;;;Mercado de Legumes
259;3;2022-07-12;3465;Pham, Farmer and Marsh;2021-04-12;Development;approach;50.0;have;Mercado de Flores
33;225;2020-08-26;1383;Sims, Meza and Haynes;2021-09-04;Rule;industry;;;Mercado de Flores
189;772;2024-07-07;3235;Clark LLC;2025-06-23;Technology;dinner;;;Mercado de Fruta
77;926;2023-10-05;2056;Carter PLC;2024-11-13;Enter;government;;;Mercado de Legumes
439;311;2021-12-17;1350;Lopez, Jimenez and Miller;2024-03-06;Today;organization;;;Mercado de Legumes
195;980;2025-01-28;2265;Ross-Davidson;2022-08-27;If;meet;;;Mercado de Legumes
244;200;2023-11-14;3259;Perez Ltd;2024-11-05;Image;those;;;Mercado de Legumes
130;450;2025-08-14;2300;Chase PLC;2024-06-12;Study;personal;;;Mercado de Flores
236;349;2026-01-29;4731;Butler, Williams and Hoffman;2023-04-13;Hour;think;;;Mercado de Fruta
151;911;2024-10-29;1903;Duncan PLC;2023-08-10;Form;any;;;Mercado de Legumes
213;159;2025-08-05;3593;Gonzalez-George;2021-03-23;Newspaper;herself;11.0;off;Mercado de Flores
275;269;2025-02-06;3433;Cox, Wright and Price;2023-10-30;Rock;figure;;;Mercado de Legumes
418;562;2024-04-15;2307;Shelton Ltd;2022-01-04;Laugh;impact;;;Mercado de Fruta
456;78;2023-08-31;1889;Price, Franklin and Duarte;2025-01-08;Generation;there;;;Mercado de Flores
11;720;2020-04-27;4453;Serrano, Young and Nichols;2024-10-20;Actually;garden;;;Mercado de Flores
129;923;2024-07-10;2295;Gonzalez LLC;2025-09-05;Paper;military;30.0;difficult;Mercado de Legumes
129;923;2024-07-10;2295;Gonzalez LLC;2025-09-05;Paper;military;191.0;a;Mercado de Legumes
492;378;2021-06-19;2759;Lyons, Gomez and Oconnor;2021-04-27;Under;kitchen;;;Mercado de Flores
417;287;2025-06-08;219;Wells Group;2026-01-14;Find;discussion;;;Mercado de Legumes
183;887;2021-04-26;3035;Velez, Price and Cortez;2022-02-23;Remember;friend;;;Mercado de Legumes
94;202;2020-07-08;3935;Boyd, Mcdaniel and Marsh;2022-05-03;Discussion;edge;16.0;thing;Mercado de Fruta
33;358;2024-05-22;1919;Sims, Meza and Haynes;2021-09-04;Suggest;too;;;Mercado de Fruta
210;925;2025-12-04;1927;Clark Ltd;2024-07-20;According;store;19.0;perhaps;Mercado de Fruta
439;524;2022-07-10;4065;Lopez, Jimenez and Miller;2024-03-06;Black;very;;;Mercado de Legumes
248;560;2022-05-21;3926;Reese, Flores and Wright;2025-04-24;Poor;those;;;Mercado de Legumes
284;338;2021-03-05;4395;Wilson, Nixon and Sanchez;2022-10-14;Executive;agent;;;Mercado de Legumes
326;267;2024-03-09;4990;Jackson Group;2024-02-03;Movie;event;;;Mercado de Flores
40;224;2023-04-26;544;Andrade, Mcclure and Alvarez;2025-08-03;Rather;source;95.0;executive;Mercado de Legumes
120;869;2022-11-08;3143;Mcdaniel-Garza;2022-08-16;Who;glass;;;Mercado de Legumes
323;709;2025-06-28;3462;Cummings and Sons;2022-10-22;Account;moment;;;Mercado de Fruta
52;816;2020-07-07;1612;Hess PLC;2022-07-05;Interest;standard;112.0;that;Mercado de Flores
402;825;2025-04-25;1086;Miller-Wagner;2023-04-08;Central;magazine;;;Mercado de Flores
3;197;2022-07-31;1034;Cruz, Hurley and Graham;2024-07-17;Address;offer;;;Mercado de Legumes
185;85;2025-11-04;908;Jennings PLC;2024-02-10;Through;south;;;Mercado de Fruta
30;140;2024-01-07;4987;Vargas, Santiago and Mcdonald;2024-10-25;Nothing;apply;;;Mercado de Legumes
488;652;2023-04-18;3591;Rodriguez and Sons;2022-03-26;Thought;provide;;;Mercado de Fruta
225;414;2022-12-23;2352;Bradley-Phillips;2021-10-31;Next;eight;;;Mercado de Flores
450;520;2020-09-15;3766;Calderon, May and Davis;2023-01-09;Science;poor;171.0;wait;Mercado de Fruta
284;467;2022-08-16;2548;Wilson, Nixon and Sanchez;2022-10-14;Focus;democratic;;;Mercado de Legumes
454;833;2022-10-01;2257;Gonzales-Gonzales;2022-11-22;Each;even;;;Mercado de Legumes
36;883;2024-09-13;678;Williams Inc;2025-02-07;Five;future;152.0;increase;Mercado de Fruta
159;521;2025-02-02;4295;Johnson, Long and Benson;2022-06-05;Carry;several;;;Mercado de Legumes
131;705;2022-11-30;1421;Schroeder, Moss and Rivas;2021-05-15;Size;whole;;;Mercado de Flores
165;519;2021-12-21;2596;Williams, Griffith and Craig;2025-01-08;Feeling;set;39.0;away;Mercado de Flores
119;343;2024-03-02;1254;Shelton, Odonnell and Williams;2022-11-17;Camera;theory;;;Mercado de Fruta
394;655;2021-03-16;839;Mcgee-Ramirez;2024-11-29;Water;truth;;;Mercado de Fruta
155;772;2026-01-18;1393;Harris-Travis;2023-09-23;Technology;dinner;;;Mercado de Fruta
412;901;2023-06-17;3063;Young Ltd;2021-10-29;Important;actually;;;Mercado de Fruta
70;848;2026-01-27;2188;Brown Inc;2024-12-20;Focus;very;139.0;mission;Mercado de Legumes
70;848;2026-01-27;2188;Brown Inc;2024-12-20;Focus;very;143.0;prevent;Mercado de Legumes
236;621;2024-04-30;4531;Butler, Williams and Hoffman;2023-04-13;Former;second;;;Mercado de Flores
251;307;2024-05-05;1584;Fernandez Inc;2021-07-16;Traditional;appear;59.0;western;Mercado de Fruta
160;835;2023-02-15;3275;Marshall and Sons;2024-12-11;Worker;near;63.0;sit;Mercado de Fruta
486;387;2023-05-07;3617;Stewart Inc;2024-10-25;Sing;smile;180.0;party;Mercado de Flores
118;353;2022-08-07;4019;Powell-Foster;2025-08-02;See;cover;;;Mercado de Legumes
199;479;2020-05-31;931;Hanson-Fleming;2025-09-15;Floor;organization;;;Mercado de Legumes
175;772;2023-05-18;3975;Alvarado, Cobb and Dillon;2023-09-19;Technology;dinner;85.0;over;Mercado de Fruta
497;729;2021-12-31;4233;Bowers-Townsend;2022-08-31;Age;near;;;Mercado de Flores
289;74;2022-03-29;4688;Spencer-Carter;2026-01-20;Then;no;;;Mercado de Legumes
105;867;2020-09-29;2184;Mccall and Sons;2022-01-20;Culture;turn;5.0;meet;Mercado de Flores
105;867;2020-09-29;2184;Mccall and Sons;2022-01-20;Culture;turn;187.0;coach;Mercado de Flores
381;121;2022-06-07;4194;Hunter-Wood;2023-06-13;Everyone;whatever;;;Mercado de Fruta
369;63;2023-12-10;2180;Frank-Glover;2023-12-24;Paper;street;;;Mercado de Flores
371;55;2021-01-27;3884;Wells, Jenkins and Martin;2025-08-30;Themselves;believe;;;Mercado de Fruta
200;920;2023-08-09;639;Hernandez, Rojas and Rodriguez;2024-02-06;Kid;son;;;Mercado de Legumes
175;409;2022-06-18;4489;Alvarado, Cobb and Dillon;2023-09-19;Baby;model;85.0;over;Mercado de Fruta
364;264;2021-03-06;4507;Boyd-Sexton;2024-06-11;Blood;foot;;;Mercado de Flores
154;996;2024-01-12;2886;Coffey, Hodges and Tanner;2024-09-16;List;education;179.0;democratic;Mercado de Flores
154;996;2024-01-12;2886;Coffey, Hodges and Tanner;2024-09-16;List;education;189.0;kind;Mercado de Flores
116;893;2021-07-07;1539;Williams, Anderson and Lopez;2025-02-13;Different;soon;28.0;difference;Mercado de Legumes
127;408;2023-01-12;3169;Hill PLC;2025-05-30;Agree;represent;73.0;Congress;Mercado de Flores
475;997;2025-10-24;1774;Luna Ltd;2025-03-23;Population;produce;;;Mercado de Fruta
349;741;2023-12-05;3855;Wise-Perry;2021-04-04;Member;other;;;Mercado de Flores
35;812;2022-07-23;4000;Nolan, Jones and Gordon;2021-04-03;Debate;let;61.0;record;Mercado de Legumes
50;952;2020-07-18;3216;Maldonado and Sons;2021-06-01;Religious;positive;;;Mercado de Fruta
277;518;2020-09-27;558;Bennett Group;2021-03-31;True;effort;;;Mercado de Legumes
474;224;2022-01-10;3488;Alvarez, Lee and Lopez;2021-04-28;Rather;source;127.0;through;Mercado de Legumes
474;224;2022-01-10;3488;Alvarez, Lee and Lopez;2021-04-28;Rather;source;163.0;party;Mercado de Legumes
252;416;2023-02-22;391;Mitchell, Phillips and Marshall;2024-10-27;Be;stay;105.0;partner;Mercado de Legumes
378;461;2023-08-22;1709;Clark, Sloan and Maldonado;2024-06-22;Director;war;;;Mercado de Legumes
347;348;2021-09-27;1540;Becker, Flynn and Silva;2023-12-04;End;maintain;;;Mercado de Flores
410;215;2023-03-02;4380;Clark Ltd;2021-04-02;Whom;wear;;;Mercado de Legumes
221;235;2022-11-16;108;Gardner Group;2024-11-05;Deal;go;41.0;big;Mercado de Fruta
485;230;2020-10-23;687;Allen and Sons;2023-06-18;Theory;study;;;Mercado de Legumes
47;580;2020-01-14;2150;Benjamin-Reed;2024-09-25;Open;vote;;;Mercado de Fruta
416;80;2024-03-18;3920;Richardson LLC;2022-12-31;Focus;price;;;Mercado de Legumes
420;782;2022-04-05;4121;Brooks Ltd;2021-05-23;Media;or;;;Mercado de Legumes
147;667;2022-12-25;1201;Hess-Dickson;2022-09-18;Best;phone;119.0;force;Mercado de Fruta
275;731;2020-10-18;3271;Cox, Wright and Price;2023-10-30;By;finally;;;Mercado de Legumes
376;487;2022-12-13;1973;Miller-Fields;2024-08-18;Court;address;;;Mercado de Fruta
463;562;2020-12-26;3527;Sullivan-Hernandez;2021-08-01;Laugh;impact;;;Mercado de Fruta
189;96;2022-06-10;4276;Clark LLC;2025-06-23;Speak;establish;;;Mercado de Flores
174;236;2022-08-16;282;Pope, Perez and Mcdonald;2024-06-19;Cultural;control;;;Mercado de Legumes
220;592;2023-06-17;2884;Sharp-Williams;2024-08-10;Congress;difficult;;;Mercado de Fruta
431;608;2023-09-16;1352;Taylor Inc;2024-08-22;Answer;size;104.0;account;Mercado de Legumes
244;126;2023-08-15;4332;Perez Ltd;2024-11-05;Player;though;;;Mercado de Flores
224;378;2023-11-13;4283;Coleman-Green;2021-04-06;Under;kitchen;137.0;mission;Mercado de Flores
489;609;2020-11-11;4163;Lee, Guerrero and Alexander;2026-01-14;Mrs;in;;;Mercado de Flores
142;189;2020-03-07;1110;Guzman Inc;2024-04-08;Watch;little;2.0;beyond;Mercado de Flores
361;373;2023-06-28;3321;Martinez Ltd;2023-11-22;Trial;box;80.0;by;Mercado de Fruta
120;423;2025-06-07;756;Mcdaniel-Garza;2022-08-16;Politics;teacher;;;Mercado de Flores
221;623;2021-01-14;3398;Gardner Group;2024-11-05;Art;from;41.0;big;Mercado de Legumes
293;979;2023-11-27;1469;Tyler LLC;2025-11-18;Any;system;;;Mercado de Fruta
90;510;2024-01-26;1328;Mitchell-Fisher;2024-12-19;Suffer;nature;109.0;term;Mercado de Flores
194;228;2022-07-03;2489;Bowen and Sons;2022-07-29;Still;degree;;;Mercado de Flores
228;599;2024-11-03;4012;Butler PLC;2021-05-21;Friend;along;;;Mercado de Legumes
308;844;2020-05-18;4612;Jones, Harrington and Herrera;2024-03-21;Southern;thus;;;Mercado de Fruta
437;529;2020-11-01;2352;Chan Ltd;2026-01-15;Car;season;;;Mercado de Fruta
370;251;2024-07-09;4362;Welch Ltd;2021-10-25;Create;media;;;Mercado de Legumes
493;692;2025-07-07;4009;Blake Group;2025-03-31;Fact;finally;110.0;truth;Mercado de Legumes
475;207;2024-11-20;1700;Luna Ltd;2025-03-23;Pass;ask;;;Mercado de Flores
334;916;2020-10-11;2130;Hernandez-Mason;2024-04-05;Anyone;reduce;140.0;ok;Mercado de Fruta
336;251;2026-02-08;2034;Michael and Sons;2022-10-12;Create;media;;;Mercado de Legumes
3;700;2022-01-12;4827;Cruz, Hurley and Graham;2024-07-17;Great;against;;;Mercado de Fruta
366;289;2022-11-08;4580;Martinez-West;2024-04-10;Get;six;125.0;add;Mercado de Fruta
369;316;2022-06-11;1922;Frank-Glover;2023-12-24;Where;so;;;Mercado de Fruta
287;254;2025-01-01;3125;Bailey, Bush and Hernandez;2024-12-15;They;pay;148.0;room;Mercado de Legumes
406;493;2020-08-10;4579;Rodriguez-Spencer;2022-05-20;On;possible;;;Mercado de Fruta
80;350;2025-11-24;3709;Boyd, Johnson and Miller;2024-08-15;Mission;sing;10.0;exactly;Mercado de Legumes
80;350;2025-11-24;3709;Boyd, Johnson and Miller;2024-08-15;Mission;sing;96.0;parent;Mercado de Legumes
160;225;2023-04-01;4268;Marshall and Sons;2024-12-11;Rule;industry;63.0;sit;Mercado de Flores
26;519;2024-05-25;4181;Barron, Dodson and Baker;2024-07-08;Feeling;set;;;Mercado de Flores
144;342;2024-09-09;4235;Mercado-Thomas;2024-04-11;May;good;103.0;need;Mercado de Flores
464;628;2024-12-19;2963;Morris Ltd;2021-10-01;More;not;;;Mercado de Fruta
383;402;2024-09-30;2425;Price-Pearson;2022-09-23;International;and;;;Mercado de Flores
216;988;2022-06-18;4916;Kirk LLC;2025-02-16;Near;foreign;74.0;employee;Mercado de Fruta
160;893;2020-06-25;4116;Marshall and Sons;2024-12-11;Different;soon;63.0;sit;Mercado de Legumes
362;665;2023-02-20;2928;Mccullough-Mckinney;2024-11-08;Night;experience;94.0;all;Mercado de Legumes
362;665;2023-02-20;2928;Mccullough-Mckinney;2024-11-08;Night;experience;157.0;environment;Mercado de Legumes
299;161;2024-11-13;1002;Booker PLC;2025-08-17;Participant;no;;;Mercado de Legumes
394;335;2021-03-06;2319;Mcgee-Ramirez;2024-11-29;Girl;serious;;;Mercado de Legumes
277;123;2020-01-15;794;Bennett Group;2021-03-31;Morning;box;;;Mercado de Flores
400;444;2023-04-20;4681;Davis Group;2024-10-27;Really;specific;13.0;coach;Mercado de Flores
451;688;2024-03-23;1350;Clay, Rivera and Taylor;2025-12-13;Special;where;;;Mercado de Fruta
276;558;2020-03-18;4146;Spencer PLC;2025-06-17;Suddenly;analysis;;;Mercado de Flores
86;893;2022-04-29;3118;Frederick, Kelly and Willis;2023-11-24;Different;soon;;;Mercado de Legumes
255;9;2021-12-07;2765;Rodriguez Inc;2021-07-28;Dinner;thing;;;Mercado de Flores
152;101;2023-02-02;4478;Schultz-Glass;2023-06-16;Include;happen;118.0;western;Mercado de Legumes
475;311;2025-06-06;4817;Luna Ltd;2025-03-23;Today;organization;;;Mercado de Legumes
293;364;2020-09-27;3552;Tyler LLC;2025-11-18;Find;learn;;;Mercado de Fruta
95;33;2023-06-03;4653;Woods and Sons;2022-04-09;;visit;32.0;follow;Mercado de Flores
430;360;2021-03-15;3974;Guerrero-Hernandez;2024-02-11;Television;base;146.0;amount;Mercado de Flores
405;327;2023-07-18;2903;Valenzuela-Meyer;2024-09-09;Number;field;;;Mercado de Flores
